city,date,year,month,season,max_temp,min_temp,mean_temp,temperature_category,temp_range,rainfall_mm,is_rainy,daily_duration
Shimla,08-01-2025,2025,1,Winter,11.7,-0.6,3.8,Cold,12.3,0,FALSE,36886.74
Shimla,09-01-2025,2025,1,Winter,11.4,-0.5,3.7,Cold,11.9,0,FALSE,36935.04
Shimla,10-01-2025,2025,1,Winter,12.4,-0.7,4.8,Cold,13.1,0,FALSE,36986.07
Shimla,11-01-2025,2025,1,Winter,10,-1.4,3.4,Cold,11.4,2.9,TRUE,37039.71
Shimla,12-01-2025,2025,1,Winter,5.8,-2.6,0.6,Cold,8.4,2.9,TRUE,37095.85
Shimla,13-01-2025,2025,1,Winter,10.5,-3.8,2.7,Cold,14.3,0,FALSE,37154.4
Shimla,14-01-2025,2025,1,Winter,11.5,-2.8,3.5,Cold,14.3,0,FALSE,37215.24
Shimla,15-01-2025,2025,1,Winter,11.1,-2.3,3.2,Cold,13.4,0.6,FALSE,37278.26
Shimla,16-01-2025,2025,1,Winter,6.4,-4.5,0,Cold,10.9,3.8,TRUE,37343.38
Shimla,17-01-2025,2025,1,Winter,13.1,-4.5,3.3,Cold,17.6,0,FALSE,37410.48
Shimla,18-01-2025,2025,1,Winter,14.6,0.5,6.6,Cold,14.1,0,FALSE,37479.45
Shimla,19-01-2025,2025,1,Winter,13.7,1.3,7.2,Cold,12.4,0,FALSE,37550.21
Shimla,20-01-2025,2025,1,Winter,14.4,3.3,7.7,Cold,11.1,0,FALSE,37622.64
Shimla,21-01-2025,2025,1,Winter,13.7,-0.5,6,Cold,14.2,0,FALSE,37696.66
Shimla,22-01-2025,2025,1,Winter,13.2,-1.5,4.8,Cold,14.7,1.7,TRUE,37772.16
Shimla,23-01-2025,2025,1,Winter,10.2,-1.5,3.3,Cold,11.7,0.2,FALSE,37849.04
Shimla,24-01-2025,2025,1,Winter,11.8,-2,4.5,Cold,13.8,0,FALSE,37927.22
Shimla,25-01-2025,2025,1,Winter,13,-0.3,5.2,Cold,13.3,0,FALSE,38006.59
Shimla,26-01-2025,2025,1,Winter,15.8,0.2,6.5,Cold,15.6,0,FALSE,38087.07
Shimla,27-01-2025,2025,1,Winter,14,2,6.3,Cold,12,0,FALSE,38168.72
Shimla,28-01-2025,2025,1,Winter,14.8,1.2,6.7,Cold,13.6,0,FALSE,38252.39
Shimla,29-01-2025,2025,1,Winter,12.8,0.1,5.3,Cold,12.7,0,FALSE,38338.1
Shimla,30-01-2025,2025,1,Winter,12.6,-1,4.9,Cold,13.6,0.3,FALSE,38425.75
Shimla,31-01-2025,2025,1,Winter,12.1,-1.8,4.3,Cold,13.9,0,FALSE,38515.2
Shimla,01-02-2025,2025,2,Winter,10.9,-3,3.5,Cold,13.9,0.9,FALSE,38606.33
Shimla,02-02-2025,2025,2,Winter,12.2,-0.8,4.5,Cold,13,0,FALSE,38699.02
Shimla,03-02-2025,2025,2,Winter,16.2,-0.4,6.2,Cold,16.6,0,FALSE,38793.16
Shimla,04-02-2025,2025,2,Winter,12.9,0,5.5,Cold,12.9,3.4,TRUE,38888.62
Shimla,05-02-2025,2025,2,Winter,8.4,-2.5,2.3,Cold,10.9,4,TRUE,38985.3
Shimla,06-02-2025,2025,2,Winter,10,-2.5,2.5,Cold,12.5,0,FALSE,39083.08
Shimla,07-02-2025,2025,2,Winter,13.9,-1.3,5,Cold,15.2,0,FALSE,39181.85
Shimla,08-02-2025,2025,2,Winter,13.7,1.4,6.1,Cold,12.3,0,FALSE,39281.51
Shimla,09-02-2025,2025,2,Winter,14.7,1,6.5,Cold,13.7,0.1,FALSE,39381.94
Shimla,10-02-2025,2025,2,Winter,13.5,-0.2,5.9,Cold,13.7,0,FALSE,39483.05
Shimla,11-02-2025,2025,2,Winter,11.9,-0.5,5.3,Cold,12.4,3.7,TRUE,39584.73
Shimla,12-02-2025,2025,2,Winter,11.4,-0.5,4.8,Cold,11.9,0,FALSE,39686.87
Shimla,13-02-2025,2025,2,Winter,10.9,-0.3,4.2,Cold,11.2,0,FALSE,39789.38
Shimla,14-02-2025,2025,2,Winter,12.7,0.2,6.1,Cold,12.5,0,FALSE,39892.16
Shimla,15-02-2025,2025,2,Winter,11.1,0.8,4.8,Cold,10.3,4.8,TRUE,39995.11
Shimla,16-02-2025,2025,2,Winter,13,-0.9,5.2,Cold,13.9,0,FALSE,40098.31
Shimla,17-02-2025,2025,2,Winter,14,-0.2,6.9,Cold,14.2,0.4,FALSE,40202.68
Shimla,18-02-2025,2025,2,Winter,14.6,1.7,7,Cold,12.9,0,FALSE,40308.26
Shimla,19-02-2025,2025,2,Winter,15.1,1.6,7.2,Cold,13.5,2.1,TRUE,40414.97
Shimla,20-02-2025,2025,2,Winter,9,-2,2.7,Cold,11,30.9,TRUE,40522.71
Shimla,21-02-2025,2025,2,Winter,12.2,-3.6,3.8,Cold,15.8,0.5,FALSE,40631.37
Shimla,22-02-2025,2025,2,Winter,12.8,-3.9,3.2,Cold,16.7,4.2,TRUE,40740.85
Shimla,23-02-2025,2025,2,Winter,13.3,-3.3,5.3,Cold,16.6,0.2,FALSE,40851.07
Shimla,24-02-2025,2025,2,Winter,13.9,0.2,6.4,Cold,13.7,0,FALSE,40961.92
Shimla,25-02-2025,2025,2,Winter,12.5,1.6,6.1,Cold,10.9,3.5,TRUE,41073.32
Shimla,26-02-2025,2025,2,Winter,13.7,3.3,7.1,Cold,10.4,10.3,TRUE,41185.18
Shimla,27-02-2025,2025,2,Winter,6.4,3.1,4.4,Cold,3.3,44.1,TRUE,41297.39
Shimla,28-02-2025,2025,2,Winter,6.7,-0.3,4.4,Cold,7,28.1,TRUE,41409.87
Shimla,01-03-2025,2025,3,Spring,12.2,-0.7,4.9,Cold,12.9,3.2,TRUE,41522.54
Shimla,02-03-2025,2025,3,Spring,13.8,-0.9,6.3,Cold,14.7,0.1,FALSE,41635.3
Shimla,03-03-2025,2025,3,Spring,10.8,0.2,5.2,Cold,10.6,12.8,TRUE,41748.07
Shimla,04-03-2025,2025,3,Spring,11.1,-0.1,4,Cold,11.2,1,FALSE,41860.77
Shimla,05-03-2025,2025,3,Spring,11.4,-0.2,5.1,Cold,11.6,0,FALSE,41973.31
Shimla,06-03-2025,2025,3,Spring,15.5,2.6,7.8,Cold,12.9,0,FALSE,42085.59
Shimla,07-03-2025,2025,3,Spring,15.8,2.4,7.9,Cold,13.4,0,FALSE,42197.55
Shimla,08-03-2025,2025,3,Spring,15,2.4,7.8,Cold,12.6,0,FALSE,42309.24
Shimla,09-03-2025,2025,3,Spring,17.2,2.1,9.7,Cold,15.1,0,FALSE,42421.52
Shimla,10-03-2025,2025,3,Spring,16.8,5.5,10,Cold,11.3,0,FALSE,42534.47
Shimla,11-03-2025,2025,3,Spring,16.6,5.3,10.4,Cool,11.3,0.2,FALSE,42648
Shimla,12-03-2025,2025,3,Spring,18,3.8,10.3,Cool,14.2,0.4,FALSE,42762.04
Shimla,13-03-2025,2025,3,Spring,15.9,1.4,7.9,Cold,14.5,8.3,TRUE,42876.52
Shimla,14-03-2025,2025,3,Spring,16.3,1.1,8.7,Cold,15.2,6.9,TRUE,42991.34
Shimla,15-03-2025,2025,3,Spring,14.1,1,6,Cold,13.1,35.1,TRUE,43106.45
Shimla,16-03-2025,2025,3,Spring,14.2,-0.6,5.8,Cold,14.8,1.9,TRUE,43221.76
Shimla,17-03-2025,2025,3,Spring,14.6,-0.3,7.1,Cold,14.9,3.8,TRUE,43337.19
Shimla,18-03-2025,2025,3,Spring,15.6,2.1,9.2,Cold,13.5,0,FALSE,43452.69
Shimla,19-03-2025,2025,3,Spring,16.7,2.4,9.2,Cold,14.3,0,FALSE,43568.15
Shimla,20-03-2025,2025,3,Spring,17,2.9,9.2,Cold,14.1,0,FALSE,43683.52
Shimla,21-03-2025,2025,3,Spring,16.1,3.5,9.4,Cold,12.6,0,FALSE,43798.71
Shimla,22-03-2025,2025,3,Spring,17.4,2.7,10.2,Cool,14.7,1,FALSE,43913.66
Shimla,23-03-2025,2025,3,Spring,18.2,3.3,10.7,Cool,14.9,0,FALSE,44028.28
Shimla,24-03-2025,2025,3,Spring,19,4.8,11.6,Cool,14.2,0,FALSE,44142.49
Shimla,25-03-2025,2025,3,Spring,19.4,5.8,12.7,Cool,13.6,0,FALSE,44256.23
Shimla,26-03-2025,2025,3,Spring,20.2,6.7,13.5,Cool,13.5,0,FALSE,44369.41
Shimla,27-03-2025,2025,3,Spring,22,6.6,14.1,Cool,15.4,0,FALSE,44481.96
Shimla,28-03-2025,2025,3,Spring,18.8,4.4,10.5,Cool,14.4,0,FALSE,44593.95
Shimla,29-03-2025,2025,3,Spring,20.2,3.9,11.1,Cool,16.3,0,FALSE,44706.14
Shimla,30-03-2025,2025,3,Spring,20.5,5.7,11.8,Cool,14.8,0,FALSE,44818.62
Shimla,31-03-2025,2025,3,Spring,19.5,5.4,11.9,Cool,14.1,0.1,FALSE,44931.33
Shimla,01-04-2025,2025,4,Spring,19.1,5.3,11.6,Cool,13.8,0,FALSE,45044.19
Shimla,02-04-2025,2025,4,Spring,20.2,5.5,12.3,Cool,14.7,0,FALSE,45157.12
Shimla,03-04-2025,2025,4,Spring,20.2,4.4,11.6,Cool,15.8,0,FALSE,45270.05
Shimla,04-04-2025,2025,4,Spring,19.8,4.6,12.7,Cool,15.2,0,FALSE,45382.91
Shimla,05-04-2025,2025,4,Spring,21.4,6.2,13.6,Cool,15.2,0,FALSE,45495.64
Shimla,06-04-2025,2025,4,Spring,22.5,7.7,15.1,Cool,14.8,0,FALSE,45608.15
Shimla,07-04-2025,2025,4,Spring,23.6,8.9,16.2,Cool,14.7,0,FALSE,45720.37
Shimla,08-04-2025,2025,4,Spring,23.5,8.9,16.6,Cool,14.6,0,FALSE,45832.22
Shimla,09-04-2025,2025,4,Spring,21.8,9.6,15.6,Cool,12.2,0.8,FALSE,45943.62
Shimla,10-04-2025,2025,4,Spring,22.1,8.7,14.3,Cool,13.4,1.5,TRUE,46054.52
Shimla,11-04-2025,2025,4,Spring,20.4,8.3,13.3,Cool,12.1,1.5,TRUE,46164.8
Shimla,12-04-2025,2025,4,Spring,17.1,6.3,10.5,Cool,10.8,11,TRUE,46274.41
Shimla,13-04-2025,2025,4,Spring,19.7,6.1,13.5,Cool,13.6,0.1,FALSE,46383.25
Shimla,14-04-2025,2025,4,Spring,21.3,7.5,14.6,Cool,13.8,0,FALSE,46491.25
Shimla,15-04-2025,2025,4,Spring,18.8,8.8,14.1,Cool,10,2.4,TRUE,46598.32
Shimla,16-04-2025,2025,4,Spring,20.3,8.7,15.1,Cool,11.6,1.2,TRUE,46704.37
Shimla,17-04-2025,2025,4,Spring,22.3,9.8,16.2,Cool,12.5,0,FALSE,46809.46
Shimla,18-04-2025,2025,4,Spring,23.1,9.9,15.9,Cool,13.2,0.1,FALSE,46914.34
Shimla,19-04-2025,2025,4,Spring,20.9,9.3,14.6,Cool,11.6,1.6,TRUE,47019.09
Shimla,20-04-2025,2025,4,Spring,21.3,7.5,13,Cool,13.8,5.9,TRUE,47123.61
Shimla,21-04-2025,2025,4,Spring,23.4,6.9,14.2,Cool,16.5,10.5,TRUE,47227.85
Shimla,22-04-2025,2025,4,Spring,23.2,8.9,16.4,Cool,14.3,0,FALSE,47331.71
Shimla,23-04-2025,2025,4,Spring,22.6,9,15.9,Cool,13.6,0,FALSE,47435.13
Shimla,24-04-2025,2025,4,Spring,22.4,7.7,15.6,Cool,14.7,0,FALSE,47538.02
Shimla,25-04-2025,2025,4,Spring,22.8,7.3,16.3,Cool,15.5,0,FALSE,47640.29
Shimla,26-04-2025,2025,4,Spring,23.9,9.8,17.1,Cool,14.1,0,FALSE,47741.87
Shimla,27-04-2025,2025,4,Spring,24.4,9.7,17.1,Cool,14.7,0,FALSE,47842.67
Shimla,28-04-2025,2025,4,Spring,24.1,9.9,17.5,Cool,14.2,0,FALSE,47942.6
Shimla,29-04-2025,2025,4,Spring,23.1,10.4,16.4,Cool,12.7,0,FALSE,48041.57
Shimla,30-04-2025,2025,4,Spring,22.3,10.3,16.2,Cool,12,0,FALSE,48139.5
Shimla,01-05-2025,2025,5,Spring,18.1,8.5,13.8,Cool,9.6,5.9,TRUE,48236.29
Shimla,02-05-2025,2025,5,Spring,19.2,7.3,12.5,Cool,11.9,8.4,TRUE,48331.85
Shimla,03-05-2025,2025,5,Spring,20.8,6.9,13.1,Cool,13.9,9.7,TRUE,48426.08
Shimla,04-05-2025,2025,5,Spring,21.4,8.3,14.4,Cool,13.1,5.3,TRUE,48518.89
Shimla,05-05-2025,2025,5,Spring,18.5,8.2,12.3,Cool,10.3,14.8,TRUE,48610.18
Shimla,06-05-2025,2025,5,Spring,20.7,9.3,13.6,Cool,11.4,7.5,TRUE,48699.85
Shimla,07-05-2025,2025,5,Spring,20.4,9.6,13.8,Cool,10.8,7.8,TRUE,48787.93
Shimla,08-05-2025,2025,5,Spring,21.4,9.9,14.7,Cool,11.5,5.7,TRUE,48875.11
Shimla,09-05-2025,2025,5,Spring,22.2,10.7,15.3,Cool,11.5,6.3,TRUE,48961.45
Shimla,10-05-2025,2025,5,Spring,21.1,10.1,14.2,Cool,11,11.2,TRUE,49046.86
Shimla,11-05-2025,2025,5,Spring,22.3,9.3,15.8,Cool,13,0.7,FALSE,49131.29
Shimla,12-05-2025,2025,5,Spring,21,9.1,15.9,Cool,11.9,0.7,FALSE,49214.62
Shimla,13-05-2025,2025,5,Spring,23.8,10,17.4,Cool,13.8,0.6,FALSE,49296.8
Shimla,14-05-2025,2025,5,Spring,23.7,9.9,17.9,Cool,13.8,0,FALSE,49377.74
Shimla,15-05-2025,2025,5,Spring,24.6,11.6,18.9,Cool,13,0,FALSE,49457.36
Shimla,16-05-2025,2025,5,Spring,23.7,11.6,17.6,Cool,12.1,2.2,TRUE,49535.56
Shimla,17-05-2025,2025,5,Spring,25.3,11.6,19.4,Cool,13.7,0.1,FALSE,49612.27
Shimla,18-05-2025,2025,5,Spring,24.6,12.8,19,Cool,11.8,0.9,FALSE,49687.4
Shimla,19-05-2025,2025,5,Spring,25.3,11.8,17.6,Cool,13.5,0.6,FALSE,49760.86
Shimla,20-05-2025,2025,5,Spring,24.2,11.5,19.4,Cool,12.7,0,FALSE,49832.56
Shimla,21-05-2025,2025,5,Spring,24.1,12.1,17.8,Cool,12,1.6,TRUE,49902.41
Shimla,22-05-2025,2025,5,Spring,24.2,11.3,17.9,Cool,12.9,0.4,FALSE,49970.32
Shimla,23-05-2025,2025,5,Spring,24.2,11.4,18.2,Cool,12.8,0.6,FALSE,50036.2
Shimla,24-05-2025,2025,5,Spring,22.4,12.3,16.7,Cool,10.1,6.9,TRUE,50099.96
Shimla,25-05-2025,2025,5,Spring,19.8,11.1,14.5,Cool,8.7,6.7,TRUE,50161.49
Shimla,26-05-2025,2025,5,Spring,23.9,11.5,17.9,Cool,12.4,0.3,FALSE,50220.71
Shimla,27-05-2025,2025,5,Spring,21.4,11.9,17.3,Cool,9.5,4.1,TRUE,50277.63
Shimla,28-05-2025,2025,5,Spring,23.7,11.7,18.1,Cool,12,0.5,FALSE,50332.71
Shimla,29-05-2025,2025,5,Spring,25,12.7,19.2,Cool,12.3,0,FALSE,50386
Shimla,30-05-2025,2025,5,Spring,24.3,11.7,17.2,Cool,12.6,1.4,TRUE,50437.45
Shimla,31-05-2025,2025,5,Spring,24.6,9.5,17.2,Cool,15.1,0.6,FALSE,50487.01
Shimla,01-06-2025,2025,6,Summer,22.1,10.1,16.5,Cool,12,0.3,FALSE,50534.62
Shimla,02-06-2025,2025,6,Summer,21.1,8.6,14.4,Cool,12.5,8.4,TRUE,50580.25
Shimla,03-06-2025,2025,6,Summer,20.7,8.8,12.7,Cool,11.9,17.8,TRUE,50623.82
Shimla,04-06-2025,2025,6,Summer,18.7,8.4,13,Cool,10.3,9,TRUE,50665.3
Shimla,05-06-2025,2025,6,Summer,20.8,8.2,15.1,Cool,12.6,1.7,TRUE,50704.63
Shimla,06-06-2025,2025,6,Summer,23,9.6,17.2,Cool,13.4,0,FALSE,50741.77
Shimla,07-06-2025,2025,6,Summer,24.1,11.6,19.1,Cool,12.5,0.3,FALSE,50776.65
Shimla,08-06-2025,2025,6,Summer,25.9,14.9,21.1,Warm,11,0,FALSE,50809.24
Shimla,09-06-2025,2025,6,Summer,27.2,15.8,21.8,Warm,11.4,0,FALSE,50839.48
Shimla,10-06-2025,2025,6,Summer,27.7,15.3,22.1,Warm,12.4,0,FALSE,50867.32
Shimla,11-06-2025,2025,6,Summer,26.8,15.8,21.9,Warm,11,1,FALSE,50892.71
Shimla,12-06-2025,2025,6,Summer,25,15.5,20.1,Warm,9.5,2.1,TRUE,50915.62
Shimla,13-06-2025,2025,6,Summer,25.5,15.2,20,Cool,10.3,4.7,TRUE,50935.98
Shimla,14-06-2025,2025,6,Summer,26.2,14.9,20.8,Warm,11.3,0,FALSE,50953.75
Shimla,15-06-2025,2025,6,Summer,25.3,15.2,19.5,Cool,10.1,0.2,FALSE,50968.89
Shimla,16-06-2025,2025,6,Summer,23.4,14.8,17.9,Cool,8.6,10.8,TRUE,50981.38
Shimla,17-06-2025,2025,6,Summer,21.2,15.5,17.6,Cool,5.7,2.4,TRUE,50991.3
Shimla,18-06-2025,2025,6,Summer,23.2,14,17.7,Cool,9.2,0.1,FALSE,50998.68
Shimla,19-06-2025,2025,6,Summer,23,13.8,18.7,Cool,9.2,7.9,TRUE,51003.54
Shimla,20-06-2025,2025,6,Summer,21.4,15.8,18.1,Cool,5.6,7.3,TRUE,51005.89
Shimla,21-06-2025,2025,6,Summer,21,15.4,18.1,Cool,5.6,6.8,TRUE,51005.75
Shimla,22-06-2025,2025,6,Summer,21.9,15.2,18.4,Cool,6.7,2.9,TRUE,51003.14
Shimla,23-06-2025,2025,6,Summer,23.4,15.4,18.9,Cool,8,3.9,TRUE,50998.07
Shimla,24-06-2025,2025,6,Summer,21.4,15.5,18.6,Cool,5.9,6.3,TRUE,50990.55
Shimla,25-06-2025,2025,6,Summer,22.1,14.3,17.9,Cool,7.8,16.1,TRUE,50980.62
Shimla,26-06-2025,2025,6,Summer,24.1,14.4,18.6,Cool,9.7,3.7,TRUE,50968.29
Shimla,27-06-2025,2025,6,Summer,22.6,15.4,18.5,Cool,7.2,5.4,TRUE,50953.57
Shimla,28-06-2025,2025,6,Summer,22.8,15.3,18.3,Cool,7.5,4,TRUE,50936.49
Shimla,29-06-2025,2025,6,Summer,22.1,15.1,17.5,Cool,7,17.3,TRUE,50917.09
Shimla,30-06-2025,2025,6,Summer,19.5,14.5,16.5,Cool,5,10.9,TRUE,50895.36
Shimla,01-07-2025,2025,7,Summer,22.8,15,17.8,Cool,7.8,12.2,TRUE,50871.35
Shimla,02-07-2025,2025,7,Summer,23.2,14.4,18.4,Cool,8.8,6.8,TRUE,50845.07
Shimla,03-07-2025,2025,7,Summer,22.5,14.2,17.9,Cool,8.3,4.2,TRUE,50816.56
Shimla,04-07-2025,2025,7,Summer,23.2,15.3,18.8,Cool,7.9,1.1,TRUE,50785.83
Shimla,05-07-2025,2025,7,Summer,23,15.9,19.4,Cool,7.1,1.7,TRUE,50752.92
Shimla,06-07-2025,2025,7,Summer,24.3,15.3,18.9,Cool,9,7.7,TRUE,50717.79
Shimla,07-07-2025,2025,7,Summer,24,15.2,19.5,Cool,8.8,3.9,TRUE,50680.09
Shimla,08-07-2025,2025,7,Summer,22.6,15.4,18.3,Cool,7.2,4.8,TRUE,50639.84
Shimla,09-07-2025,2025,7,Summer,22.4,14.8,18.1,Cool,7.6,14.1,TRUE,50597.12
Shimla,10-07-2025,2025,7,Summer,20,14.5,16.1,Cool,5.5,18.4,TRUE,50552.01
Shimla,11-07-2025,2025,7,Summer,22,14.2,17.1,Cool,7.8,13.3,TRUE,50504.58
Shimla,12-07-2025,2025,7,Summer,23.3,13.9,17.8,Cool,9.4,5,TRUE,50454.91
Shimla,13-07-2025,2025,7,Summer,21.8,15.2,18.1,Cool,6.6,4.8,TRUE,50403.08
Shimla,14-07-2025,2025,7,Summer,22.8,15.6,17.8,Cool,7.2,13.9,TRUE,50349.16
Shimla,15-07-2025,2025,7,Summer,22.8,15.4,18.2,Cool,7.4,9,TRUE,50293.25
Shimla,16-07-2025,2025,7,Summer,21.3,16.3,18,Cool,5,1.2,TRUE,50235.39
Shimla,17-07-2025,2025,7,Summer,19.9,16.1,17.8,Cool,3.8,3,TRUE,50175.7
Shimla,18-07-2025,2025,7,Summer,22.5,15.1,17.9,Cool,7.4,2.3,TRUE,50114.21
Shimla,19-07-2025,2025,7,Summer,23.7,15,19.1,Cool,8.7,4.4,TRUE,50051.03
Shimla,20-07-2025,2025,7,Summer,21.1,16.5,18.2,Cool,4.6,13.5,TRUE,49986.23
Shimla,21-07-2025,2025,7,Summer,17.6,15.3,16.3,Cool,2.3,31.5,TRUE,49919.87
Shimla,22-07-2025,2025,7,Summer,21.4,15,17.4,Cool,6.4,1,FALSE,49852.03
Shimla,23-07-2025,2025,7,Summer,22.8,14.5,18.2,Cool,8.3,4.5,TRUE,49782.79
Shimla,24-07-2025,2025,7,Summer,23.2,13.6,18.2,Cool,9.6,0.8,FALSE,49712.21
Shimla,25-07-2025,2025,7,Summer,24.4,13.4,18.6,Cool,11,11,TRUE,49640.38
Shimla,26-07-2025,2025,7,Summer,23.5,14.8,19.2,Cool,8.7,7.3,TRUE,49567.23
Shimla,27-07-2025,2025,7,Summer,22.3,15.9,18.6,Cool,6.4,4.8,TRUE,49492.16
Shimla,28-07-2025,2025,7,Summer,21.6,15.6,18.4,Cool,6,3.8,TRUE,49415.14
Shimla,29-07-2025,2025,7,Summer,22.4,15.8,18,Cool,6.6,13.9,TRUE,49336.28
Shimla,30-07-2025,2025,7,Summer,21.5,15.4,17.7,Cool,6.1,13.6,TRUE,49255.67
Shimla,31-07-2025,2025,7,Summer,20.7,15.3,17.3,Cool,5.4,35.3,TRUE,49173.41
Shimla,01-08-2025,2025,8,Summer,22,14.3,17.6,Cool,7.7,9.7,TRUE,49089.6
Shimla,02-08-2025,2025,8,Summer,22.7,14.1,17.8,Cool,8.6,11.9,TRUE,49004.33
Shimla,03-08-2025,2025,8,Summer,22,14.8,17.7,Cool,7.2,13.7,TRUE,48917.7
Shimla,04-08-2025,2025,8,Summer,21.4,15.1,17.6,Cool,6.3,4.7,TRUE,48829.78
Shimla,05-08-2025,2025,8,Summer,17.8,14.6,16.2,Cool,3.2,13.2,TRUE,48740.68
Shimla,06-08-2025,2025,8,Summer,21.6,13.7,16.5,Cool,7.9,10.7,TRUE,48650.49
Shimla,07-08-2025,2025,8,Summer,23.3,13.2,17.7,Cool,10.1,0.4,FALSE,48559.29
Shimla,08-08-2025,2025,8,Summer,23.2,13.8,17.9,Cool,9.4,17.7,TRUE,48467.16
Shimla,09-08-2025,2025,8,Summer,22.8,14,17.7,Cool,8.8,2.3,TRUE,48374.19
Shimla,10-08-2025,2025,8,Summer,22.1,14,18,Cool,8.1,6.6,TRUE,48280.46
Shimla,11-08-2025,2025,8,Summer,19.7,16.1,17.4,Cool,3.6,38.6,TRUE,48186.05
Shimla,12-08-2025,2025,8,Summer,21.6,15.3,17.6,Cool,6.3,4,TRUE,48091.05
Shimla,13-08-2025,2025,8,Summer,22.8,15.5,18.4,Cool,7.3,8.7,TRUE,47995.52
Shimla,14-08-2025,2025,8,Summer,17.7,14.7,16.4,Cool,3,37.1,TRUE,47899.56
Shimla,15-08-2025,2025,8,Summer,22.2,14.5,17.1,Cool,7.7,3.5,TRUE,47803.1
Shimla,16-08-2025,2025,8,Summer,21.9,14.9,17.5,Cool,7,11.2,TRUE,47705.41
Shimla,17-08-2025,2025,8,Summer,21.7,15.1,17.6,Cool,6.6,7.9,TRUE,47606.48
Shimla,18-08-2025,2025,8,Summer,22.2,13.3,16.7,Cool,8.9,15.6,TRUE,47506.38
Shimla,19-08-2025,2025,8,Summer,22.5,13,17,Cool,9.5,13.6,TRUE,47405.19
Shimla,20-08-2025,2025,8,Summer,21.6,13.7,17,Cool,7.9,10.9,TRUE,47303.02
Shimla,21-08-2025,2025,8,Summer,22.1,13.2,17.6,Cool,8.9,1.8,TRUE,47199.93
Shimla,22-08-2025,2025,8,Summer,22.5,13.2,17.8,Cool,9.3,0.5,FALSE,47096.03
Shimla,23-08-2025,2025,8,Summer,20.9,13.8,16.8,Cool,7.1,11.8,TRUE,46991.38
Shimla,24-08-2025,2025,8,Summer,20.7,14.4,17.1,Cool,6.3,2.1,TRUE,46886.07
Shimla,25-08-2025,2025,8,Summer,18.5,14.7,16.2,Cool,3.8,16,TRUE,46780.18
Shimla,26-08-2025,2025,8,Summer,23.3,13.4,17.4,Cool,9.9,13.4,TRUE,46673.79
Shimla,27-08-2025,2025,8,Summer,22,13,17.4,Cool,9,4.5,TRUE,46566.97
Shimla,28-08-2025,2025,8,Summer,22,14.4,17.7,Cool,7.6,8.7,TRUE,46459.8
Shimla,29-08-2025,2025,8,Summer,21.5,14.4,17,Cool,7.1,25.4,TRUE,46352.36
Shimla,30-08-2025,2025,8,Summer,21.4,14.2,16.7,Cool,7.2,7,TRUE,46244.71
Shimla,31-08-2025,2025,8,Summer,17.5,14,15.6,Cool,3.5,18.6,TRUE,46136.93
Shimla,01-09-2025,2025,9,Autumn,16.2,13.1,14.9,Cool,3.1,31.3,TRUE,46029.09
Shimla,02-09-2025,2025,9,Autumn,18.3,13.1,14.8,Cool,5.2,21.6,TRUE,45921.27
Shimla,03-09-2025,2025,9,Autumn,17.5,12.8,15.6,Cool,4.7,17,TRUE,45813.52
Shimla,04-09-2025,2025,9,Autumn,18.7,13.6,15.8,Cool,5.1,10.6,TRUE,45705.79
Shimla,05-09-2025,2025,9,Autumn,21.5,13.1,17.5,Cool,8.4,0,FALSE,45597.34
Shimla,06-09-2025,2025,9,Autumn,22.5,13.1,17.1,Cool,9.4,1.3,TRUE,45488.12
Shimla,07-09-2025,2025,9,Autumn,22.3,12.4,16.4,Cool,9.9,18,TRUE,45378.2
Shimla,08-09-2025,2025,9,Autumn,20.9,12.1,16.1,Cool,8.8,7.8,TRUE,45267.66
Shimla,09-09-2025,2025,9,Autumn,22.3,13.3,17.1,Cool,9,0.7,FALSE,45156.56
Shimla,10-09-2025,2025,9,Autumn,21.7,13.2,17,Cool,8.5,2.3,TRUE,45044.99
Shimla,11-09-2025,2025,9,Autumn,20.2,15.2,16.9,Cool,5,3.4,TRUE,44933.02
Shimla,12-09-2025,2025,9,Autumn,21.7,15.4,17.3,Cool,6.3,5.5,TRUE,44820.71
Shimla,13-09-2025,2025,9,Autumn,21.2,15.1,17,Cool,6.1,9.3,TRUE,44708.15
Shimla,14-09-2025,2025,9,Autumn,20.9,14.5,17.2,Cool,6.4,2.9,TRUE,44595.38
Shimla,15-09-2025,2025,9,Autumn,20.7,14.4,16.8,Cool,6.3,4.7,TRUE,44482.5
Shimla,16-09-2025,2025,9,Autumn,19.9,12.8,15.9,Cool,7.1,3.1,TRUE,44369.56
Shimla,17-09-2025,2025,9,Autumn,21.4,11.3,16.2,Cool,10.1,0.4,FALSE,44256.64
Shimla,18-09-2025,2025,9,Autumn,21,11.4,15.5,Cool,9.6,5.3,TRUE,44143.8
Shimla,19-09-2025,2025,9,Autumn,20.7,10.3,15.4,Cool,10.4,0.6,FALSE,44031.11
Shimla,20-09-2025,2025,9,Autumn,20.5,10.2,15.3,Cool,10.3,0.2,FALSE,43918.64
Shimla,21-09-2025,2025,9,Autumn,21.3,11.4,16.1,Cool,9.9,0.2,FALSE,43806.45
Shimla,22-09-2025,2025,9,Autumn,21.4,11.6,16.7,Cool,9.8,0.1,FALSE,43694.62
Shimla,23-09-2025,2025,9,Autumn,21.9,12,16.7,Cool,9.9,0.7,FALSE,43583.21
